point_id,building_id,last_updated,first_updated,point_name,point_description,tagged_units,point_value,point_type,point_type_id,measurement_id,equip_id,building_name,equip_count,point_count,sq_ft,borough,building_type,equip_type_abbr,equip_type_name,equip_tags,county
326020,445,2020-09-01 04:05:00+00:00,2020-03-03 20:02:15+00:00,450 W 147th Street Boiler Stack Temperature,,?,161.62,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326019,445,2020-09-01 05:00:00+00:00,2020-03-03 20:02:13+00:00,450 W 147th Street Boiler Season,,?,1.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326018,445,2020-09-01 04:05:00+00:00,2020-03-03 20:05:00+00:00,450 W 147th Street Boiler Outside Air Temperature,,f,75.56,Outside Air Temperature,76,1,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326016,445,2020-09-01 05:00:00+00:00,2020-03-03 20:02:15+00:00,450 W 147th Street Boiler Oil,,?,0.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326015,445,2020-09-01 04:05:00+00:00,2020-03-03 20:02:10+00:00,450 W 147th Street Boiler Makeup Water,,?,0.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326013,445,2020-09-01 04:05:00+00:00,2020-03-03 20:05:00+00:00,450 W 147th Street Boiler Hot Water Coil Temperature,,f,184.45,Hot Water Supply Temperature,88,1,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326011,445,2020-09-01 05:00:00+00:00,2020-03-03 20:02:12+00:00,450 W 147th Street Boiler Gas,,?,0.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326009,445,2020-09-01 04:05:00+00:00,2020-03-03 20:05:00+00:00,450 W 147th Street Boiler Domestic Hot Water Temperature,,f,121.30,Hot Water Supply Temperature,88,1,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326008,445,2020-09-01 05:00:00+00:00,2020-03-03 20:02:11+00:00,450 W 147th Street Boiler Cycle,,?,1.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326000,445,2020-09-01 04:05:00+00:00,2020-03-03 20:02:11+00:00,450 W 147th Street Boiler Aquastat Temperature,,?,191.07,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
325999,445,2020-09-01 04:05:00+00:00,2020-03-03 20:05:00+00:00,450 W 147th Street Boiler Aquastat Setpoint,,?,180.0,Virtual,434,18,29834,145732,2,36,33220.0,manhattan,Multifamily,BLR,Boiler,"['boiler', 'hvac']",new york
326034,445,2020-09-01 04:05:00+00:00,2020-03-03 20:02:13+00:00,450 W 147th Street Boiler Target Building Temperature,,?,75.0,Virtual,434,18,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326033,445,2020-09-01 04:05:00+00:00,2020-03-03 20:03:15+00:00,450 W 147th Street Boiler Effective Building Temperature,,?,79.5,Virtual,434,18,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326032,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 65,,f,79.92,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326031,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 64,,f,82.73,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326030,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 63,,f,81.83,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326029,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 62,,f,80.37,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326028,445,2020-06-19 12:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 61,,f,77.0,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326027,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 35,,f,79.13,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326026,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 34,,f,81.16,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326025,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 33,,f,76.88,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326024,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 32,,f,74.52,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
326023,445,2020-09-01 04:05:00+00:00,2020-03-03 19:05:36+00:00,450 W 147th Street Apartment Sensors Apt 31,,f,78.91,Zone Temperature,77,1,29835,145732,2,36,33220.0,manhattan,Multifamily,SITE,Site Sensors,['site'],new york
320423,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-1 Status,,?,AA//,Virtual,434,18,29547,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320422,442,2021-06-29 13:30:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-1 Output,,?,0,Virtual,434,18,29547,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320421,442,2021-06-29 13:30:00+00:00,2020-10-08 18:15:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-1 Firing Rate,,?,18113.07,Virtual,434,18,29547,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320420,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-1 Alarm,,?,AAAC,Virtual,434,18,29547,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320427,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-2 Status,,?,AA//,Virtual,434,18,29548,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320426,442,2021-03-03 17:15:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-2 Output,,?,0,Virtual,434,18,29548,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320425,442,2021-05-13 17:45:00+00:00,2020-10-08 18:15:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-2 Firing Rate,,?,18059.11,Virtual,434,18,29548,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320424,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-2 Alarm,,?,AAAC,Virtual,434,18,29548,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320431,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-3 Status,,?,AA//,Virtual,434,18,29549,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320430,442,2021-03-03 17:15:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-3 Output,,?,68.5,Virtual,434,18,29549,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320429,442,2021-05-13 17:45:00+00:00,2020-10-08 18:15:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-3 Firing Rate,,?,16661.97,Virtual,434,18,29549,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320428,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Boiler Hot Water-3 Alarm,,?,AAAC,Virtual,434,18,29549,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320434,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-1 Output,,?,0,Virtual,434,18,29550,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320433,442,2020-12-01 04:45:00+00:00,2020-07-02 15:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-1 Firing Rate,,?,17405.23,Virtual,434,18,29550,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320438,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-2 Output,,?,0,Virtual,434,18,29551,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320437,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-2 Firing Rate,,?,14555.18,Virtual,434,18,29551,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320442,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-3 Output,,?,0,Virtual,434,18,29552,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320441,442,2020-11-30 13:30:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Boiler Hot Water-3 Firing Rate,,?,11298.70,Virtual,434,18,29552,150388,26,69,205000.0,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
320444,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Pump DHW Loop-1 Recirculation Pump 1 Status,,?,AAAC,Virtual,434,18,29553,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'domesticWaterPump']",westchester
320445,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Pump DHW Loop-2 Recirculation Pump 2 Status,,?,AAAC,Virtual,434,18,29554,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'domesticWaterPump']",westchester
320449,442,2020-12-01 04:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Village: 160 Building B Pump DHW Loop Pump Device Status,,?,3,Virtual,434,18,29555,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'domesticWaterPump']",westchester
320447,442,2020-10-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Pump DHW Loop DHW Recir Pump status,,?,3,Virtual,434,18,29555,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'domesticWaterPump']",westchester
320452,442,2021-05-13 17:45:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Meter-Electric kWh,,kwh,20,Electric Consumption,178,14,29556,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'elecMeter']",westchester
320451,442,2021-07-01 03:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Electric Electric Meter Status,,on/off,1,Status,121,11,29556,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'elecMeter']",westchester
320450,442,2020-12-01 04:45:00+00:00,2020-10-07 22:30:00+00:00,Rye Terrace: 150 Building B Meter-Electric Demand,,kwh,0.15,Electric Consumption,178,14,29556,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'elecMeter']",westchester
320454,442,2020-12-01 04:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Electric Electric Meter Status,,on/off,1,Status,121,11,29557,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'elecMeter']",westchester
320453,442,2020-12-01 04:45:00+00:00,2020-10-07 22:30:00+00:00,Rye Village: 160 Building B Meter-Electric Demand,,kwh,0.07,Electric Consumption,178,14,29557,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'elecMeter']",westchester
320457,442,2020-10-01 03:45:00+00:00,2020-07-06 13:15:00+00:00,Rye Terrace: 150 Building B Meter-Gas Therms Total,,thm,0,Gas Consumption,400,14,29558,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320456,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Gas Gas Meter status,,?,1,Virtual,434,18,29558,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320455,442,2021-05-13 17:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Gas Consumption,,thm,0,Gas Consumption,400,14,29558,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320460,442,2020-10-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Gas Therms Total,,?,0,Virtual,434,18,29559,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320459,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Gas Gas Meter status,,?,3,Virtual,434,18,29559,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320458,442,2020-12-01 04:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Gas Consumption,,thm,5,Gas Consumption,400,14,29559,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'gasMeter']",westchester
320465,442,2021-05-13 17:45:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Loop DHW DHW Return Temperature,,f,114.15,Hot Water Return Temperature,92,1,29560,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320464,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Loop DHW DHW Outlet status,,?,1,Virtual,434,18,29560,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320463,442,2021-05-13 17:45:00+00:00,2020-07-06 13:15:00+00:00,Rye Terrace: 150 Building B Loop DHW DHW Loop Supply Temperature,,f,116.52,Hot Water Supply Temperature,88,1,29560,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320462,442,2020-12-01 04:45:00+00:00,2020-07-06 13:15:00+00:00,Rye Terrace: 150 Building B Loop DHW DHW Loop Return Temperature,,f,135.10,Hot Water Return Temperature,92,1,29560,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320461,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Loop DHW DHW Inlet status,,?,1,Virtual,434,18,29560,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320472,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop Hot Water Hot Water  Loop Temperature Setpoint,,f,147.86,Hot Water Supply Temperature Setpoint,131,1,29561,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320471,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop Hot Water Hot Water  Loop Supply Temperature,,f,147.62,Hot Water Supply Temperature,88,1,29561,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320470,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop Hot Water Hot Water Loop Return temperature,,f,68,Hot Water Return Temperature,92,1,29561,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320469,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop DHW DHW Supply status,,?,3,Virtual,434,18,29562,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320468,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop DHW DHW Return status,,?,3,Virtual,434,18,29562,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320467,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop DHW DHW Loop Supply Temperature,,f,136.52,Hot Water Supply Temperature,88,1,29562,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320466,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Loop DHW DHW Loop Return Temperature,,f,80.45,Hot Water Return Temperature,92,1,29562,150388,26,69,205000.0,westchester,Multifamily,HWS,Hot Water Plant,"['hvac', 'hotWaterPlant']",westchester
320473,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Pump HW Loop-1 Pump 1 Status,,?,AAAC,Virtual,434,18,29563,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']",westchester
320474,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Pump HW Loop-2 Pump 2 Status,,?,AAAC,Virtual,434,18,29564,150388,26,69,205000.0,westchester,Multifamily,PUMP,Pump,"['pump', 'hvac', 'hotWaterPump']",westchester
320479,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Leak Detector Leak Detector status,,?,3,Virtual,434,18,29567,150388,26,69,205000.0,westchester,Multifamily,SITE,Site Sensors,['site'],westchester
320483,442,2020-08-12 16:30:00+00:00,2020-07-21 02:00:00+00:00,Rye Terrace: 150 Building B Storage Tank DHW-2 DHW Tank Temperature,,f,0,Hot Water Supply Temperature,88,1,29568,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320482,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Storage Tank DHW-1 Heat Exchange Inlet status,,?,1,Virtual,434,18,29568,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320481,442,2020-12-01 04:45:00+00:00,2020-07-06 13:30:00+00:00,Rye Terrace: 150 Building B Storage Tank DHW-1 DHW Tank Temperature,,f,55.20,Hot Water Supply Temperature,88,1,29568,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320480,442,2021-05-13 17:45:00+00:00,2021-01-01 05:00:00+00:00,Rye Terrace: 150 Building B Storage Tank DHW-1 DHW Tank  Inlet Temperature,,f,118.30,Hot Water Return Temperature,92,1,29568,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320487,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Storage Tank DHW-2 Tank Inlet 2 status,,?,3,Virtual,434,18,29569,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320486,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Storage Tank DHW-2 DHW Tank Temperature,,f,64.22,Hot Water Supply Temperature,88,1,29569,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320485,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Storage Tank DHW-1 Tank Inlet 1 status,,?,3,Virtual,434,18,29569,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320484,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Storage Tank DHW-1 DHW Tank Temperature,,f,64.76,Hot Water Supply Temperature,88,1,29569,150388,26,69,205000.0,westchester,Multifamily,TANK,Tank,['tank'],westchester
320488,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Leak Detector Leak Detector status,,?,1,Virtual,434,18,29570,150388,26,69,205000.0,westchester,Multifamily,VIRT,Virtual,[],westchester
386649,442,2020-10-01 03:45:00+00:00,2020-07-06 13:15:00+00:00,Rye Terrace: 150 Building B Meter-Water Gallons Total,,gal,0,Water Consumption,224,22,29571,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386648,442,2021-05-13 17:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Water Consumption,,gal,0,Water Consumption,224,22,29571,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
320490,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Water Main Water Meter Status,,?,1,Virtual,434,18,29571,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386651,442,2020-10-01 03:45:00+00:00,2020-07-06 13:15:00+00:00,Rye Terrace: 150 Building B Meter-Makeup Water Gallons Total,,gal,0,Water Consumption,224,22,29572,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386650,442,2021-05-13 17:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Makeup Water Consumption,,gal,0,Water Consumption,224,22,29572,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
320489,442,2021-07-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Terrace: 150 Building B Meter-Makeup Water Makeup Water Meter status,,?,1,Virtual,434,18,29572,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386653,442,2020-10-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Water Gallons Total,,gal,0,Water Consumption,224,22,29573,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386652,442,2020-12-01 04:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Water Consumption,,gal,10,Water Consumption,224,22,29573,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
320492,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Water Water Meter Main status,,?,3,Virtual,434,18,29573,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386655,442,2020-10-01 03:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Makeup Water Gallons Total,,gal,0,Water Consumption,224,22,29574,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
386654,442,2020-12-01 04:45:00+00:00,2020-10-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Makeup Water Consumption,,gal,0,Water Consumption,224,22,29574,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
320491,442,2020-12-01 04:45:00+00:00,2020-07-01 04:00:00+00:00,Rye Village: 160 Building B Meter-Makeup Water Water Meter status,,?,3,Virtual,434,18,29574,150388,26,69,205000.0,westchester,Multifamily,METER,Meter,"['meter', 'waterMeter']",westchester
356115,468,2020-09-01 03:55:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Target Building Temperature,,f,70.0,Zone Temperature Setpoint,122,1,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356114,468,2020-09-01 03:00:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler System Thermal Lockout,,?,0.0,Virtual,434,18,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356113,468,2020-09-01 03:55:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Steam Pressure,,psi,0.0,Steam Pressure,175,3,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356112,468,2020-09-01 03:55:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Stack Temperature,,?,78.59,Virtual,434,18,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356111,468,2020-09-01 03:00:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Season,,?,0.0,Virtual,434,18,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356110,468,2020-09-01 03:55:00+00:00,2020-04-17 15:30:00+00:00,51 Cross Street Boiler Outside Air Temperature,,f,68.29,Outside Air Temperature,76,1,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356109,468,2020-09-01 03:00:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Outside Air Enable Status,,on/off,0.0,Status,121,11,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356108,468,2020-09-01 03:55:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Makeup Water,,?,0.0,Virtual,434,18,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356107,468,2020-09-01 03:00:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Indoor Air Enable Status,,on/off,1.0,Status,121,11,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356106,468,2020-09-01 03:00:00+00:00,2020-04-17 15:27:11+00:00,51 Cross Street Boiler Haystack Online Status,,on/off,1.0,Status,121,11,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
356105,468,2020-09-01 03:00:00+00:00,2020-04-17 15:20:12+00:00,51 Cross Street Boiler Gas,,?,0.0,Virtual,434,18,31245,159109,1,24,,westchester,Multifamily,BLR,Boiler,"['boiler', 'hvac']",westchester
